START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
05/06/14,07:05 PM,07:05 PM,Blue Jays,Citizens Bank Park,"Local TV: CSN -- MLBN ----- Local Radio: 94 WIP -- 1210 WPHT",05/06/14,05/06/14,10:05 PM,10:05 PM,FALSE,TRUE,05/06/14,06:05 PM,06:05 PM,FREE,BUSY
05/07/14,07:07 PM,07:07 PM,Blue Jays,Rogers Centre,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/07/14,05/07/14,10:07 PM,10:07 PM,FALSE,TRUE,05/07/14,06:07 PM,06:07 PM,FREE,BUSY
05/08/14,07:07 PM,07:07 PM,Blue Jays,Rogers Centre,"Local TV: MLBN -- CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/08/14,05/08/14,10:07 PM,10:07 PM,FALSE,TRUE,05/08/14,06:07 PM,06:07 PM,FREE,BUSY
05/09/14,07:10 PM,07:10 PM,Mets,Citi Field,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/09/14,05/09/14,10:10 PM,10:10 PM,FALSE,TRUE,05/09/14,06:10 PM,06:10 PM,FREE,BUSY
05/10/14,07:10 PM,07:10 PM,Mets,Citi Field,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/10/14,05/10/14,10:10 PM,10:10 PM,FALSE,TRUE,05/10/14,06:10 PM,06:10 PM,FREE,BUSY
05/11/14,01:10 PM,01:10 PM,Mets,Citi Field,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/11/14,05/11/14,04:10 PM,04:10 PM,FALSE,TRUE,05/11/14,12:10 PM,12:10 PM,FREE,BUSY
05/13/14,07:05 PM,07:05 PM,Angels,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/13/14,05/13/14,10:05 PM,10:05 PM,FALSE,TRUE,05/13/14,06:05 PM,06:05 PM,FREE,BUSY
05/14/14,01:05 PM,01:05 PM,Angels,Citizens Bank Park,"Local TV: CSN -- MLBN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/14/14,05/14/14,04:05 PM,04:05 PM,FALSE,TRUE,05/14/14,12:05 PM,12:05 PM,FREE,BUSY
05/16/14,07:05 PM,07:05 PM,Reds,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- 1210 WPHT -- SBP 1480",05/16/14,05/16/14,10:05 PM,10:05 PM,FALSE,TRUE,05/16/14,06:05 PM,06:05 PM,FREE,BUSY
05/17/14,07:05 PM,07:05 PM,Reds,Citizens Bank Park,"Local TV: CSN ----- Local Radio: 94 WIP -- SBP 1480 -- 1210 WPHT",05/17/14,05/17/14,10:05 PM,10:05 PM,FALSE,TRUE,05/17/14,06:05 PM,06:05 PM,FREE,BUSY
