START_DATE,START_TIME,START_TIME_ET,AGAINST,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
09/10/14,07:05 PM,07:05 PM,Rays,Yankee Stadium,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/10/14,09/10/14,10:05 PM,10:05 PM,FALSE,TRUE,09/10/14,06:05 PM,06:05 PM,FREE,BUSY
09/11/14,07:05 PM,07:05 PM,Rays,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/11/14,09/11/14,10:05 PM,10:05 PM,FALSE,TRUE,09/11/14,06:05 PM,06:05 PM,FREE,BUSY
09/12/14,07:05 PM,07:05 PM,Orioles,Oriole Park at Camden Yards,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/12/14,09/12/14,10:05 PM,10:05 PM,FALSE,TRUE,09/12/14,06:05 PM,06:05 PM,FREE,BUSY
09/13/14,01:05 PM,01:05 PM,Orioles,Oriole Park at Camden Yards,"Local TV: FOX ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/13/14,09/13/14,04:05 PM,04:05 PM,FALSE,TRUE,09/13/14,12:05 PM,12:05 PM,FREE,BUSY
09/14/14,01:35 PM,01:35 PM,Orioles,Oriole Park at Camden Yards,"Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/14/14,09/14/14,04:35 PM,04:35 PM,FALSE,TRUE,09/14/14,12:35 PM,12:35 PM,FREE,BUSY
09/15/14,07:10 PM,07:10 PM,Rays,Tropicana Field,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/15/14,09/15/14,10:10 PM,10:10 PM,FALSE,TRUE,09/15/14,06:10 PM,06:10 PM,FREE,BUSY
09/16/14,07:10 PM,07:10 PM,Rays,Tropicana Field,"Local TV: MY9 ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/16/14,09/16/14,10:10 PM,10:10 PM,FALSE,TRUE,09/16/14,06:10 PM,06:10 PM,FREE,BUSY
09/17/14,07:10 PM,07:10 PM,Rays,Tropicana Field,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/17/14,09/17/14,10:10 PM,10:10 PM,FALSE,TRUE,09/17/14,06:10 PM,06:10 PM,FREE,BUSY
09/18/14,07:05 PM,07:05 PM,Blue Jays,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/18/14,09/18/14,10:05 PM,10:05 PM,FALSE,TRUE,09/18/14,06:05 PM,06:05 PM,FREE,BUSY
09/19/14,07:05 PM,07:05 PM,Blue Jays,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/19/14,09/19/14,10:05 PM,10:05 PM,FALSE,TRUE,09/19/14,06:05 PM,06:05 PM,FREE,BUSY
09/20/14,03:33 AM,03:33 AM,Blue Jays,Yankee Stadium,"Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/20/14,09/20/14,06:33 AM,06:33 AM,FALSE,TRUE,09/20/14,02:33 AM,02:33 AM,FREE,BUSY
09/21/14,01:05 PM,01:05 PM,Blue Jays,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/21/14,09/21/14,04:05 PM,04:05 PM,FALSE,TRUE,09/21/14,12:05 PM,12:05 PM,FREE,BUSY
09/22/14,07:05 PM,07:05 PM,Orioles,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/22/14,09/22/14,10:05 PM,10:05 PM,FALSE,TRUE,09/22/14,06:05 PM,06:05 PM,FREE,BUSY
09/23/14,07:05 PM,07:05 PM,Orioles,Yankee Stadium,"Local TV: MY9 ----- Local Radio: WFAN 660/101.9 FM -- WADO 1280",09/23/14,09/23/14,10:05 PM,10:05 PM,FALSE,TRUE,09/23/14,06:05 PM,06:05 PM,FREE,BUSY
09/24/14,01:05 PM,01:05 PM,Orioles,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WFAN 660/101.9 FM",09/24/14,09/24/14,04:05 PM,04:05 PM,FALSE,TRUE,09/24/14,12:05 PM,12:05 PM,FREE,BUSY
